measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
25,16,2009,2015,MO117,8.0,18.0,44.4444,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO119,4.0,11.0,36.3636,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO121,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO123,1.0,2.0,50.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO125,0.0,3.0,0.0,1,25.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO127,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO129,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO131,2.0,8.0,25.0,5,38.4615,EXCEEDS_MISSING_FILT,,,,,,,
25,16,2009,2015,MO133,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO135,7.0,15.0,46.6667,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO137,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO139,0.0,1.0,0.0,7,87.5,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO141,1.0,4.0,25.0,8,66.6667,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO143,2.0,4.0,50.0,1,20.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO145,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO147,2.0,4.0,50.0,3,42.8571,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO149,0.0,0.0,,2,,NO_DATA,,,,,,,
25,16,2009,2015,MO151,0.0,1.0,0.0,1,50.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO153,0.0,5.0,0.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO155,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO157,1.0,3.0,33.3333,1,25.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO159,2.0,13.0,15.3846,4,23.5294,EXCEEDS_MISSING_FILT,,,,,,,
